,Date,Username,Tweet,LikeCount
131,2022-04-13 21:38:26+00:00,YahooFinance,"2022 is smiling on value investors like Warren Buffett, propelling Berkshire Hathaway stock to record levels. Ahead of the Berkshire shareholder meeting, Bill Smead, CIO of Smead Capital Management, joins Jared Blikre for an investing deep dive. Register: https://t.co/qoDCpzGQy1 https://t.co/FfueJ8ESNO",9
132,2022-04-13 21:29:12+00:00,YahooFinance,"Delta, Fastenal rise; JPMorgan Chase, NanoString fall https://t.co/h7FnpymwNL",5
133,2022-04-13 20:47:56+00:00,YahooFinance,.@KerryHannon provides tips for the final days of tax season: https://t.co/vUVXME4cge,5
134,2022-04-13 20:46:34+00:00,YahooFinance,"“There’s going to be 2.6 million weddings in 2022 alone,” @theknot Senior Editor &amp; Wedding Expert @theestherlee says, adding: “Weddings are back, and they’re more joyful than ever.” https://t.co/6fB3G6hTVq",10
135,2022-04-13 20:38:51+00:00,YahooFinance,.@NissanMotor Global Head of Design Alfonso Albaisa on the all-electric Ariya SUV: “It symbolizes the next step for us.” https://t.co/XkACj4VA8J,8
136,2022-04-13 20:37:07+00:00,YahooFinance,"“Blue collar jobs moving into tech… speaks to the idea of upskilling and reskilling,” @RGP CEO Kate Duchene says. “Maybe you don’t need a college degree. Maybe you can progress in different ways.” https://t.co/rIk1zTy1cO",6
137,2022-04-13 20:34:45+00:00,YahooFinance,Apple's big motive for fighting a new antitrust law https://t.co/YztVkpXm8V by @DanielHowley https://t.co/r2HRa47zI8,5
138,2022-04-13 20:34:13+00:00,YahooFinance,California assemblywoman pushes for four-day workweek https://t.co/90VGG28qAt by @daniromerotv https://t.co/sKL64FZqYO,6
139,2022-04-13 20:27:05+00:00,YahooFinance,Housing 2022: Here's the best way to win a bidding war — if you can afford it https://t.co/2poo3e4B5M by @WritesRonda https://t.co/ig8l4EoXDR,9
140,2022-04-13 20:14:18+00:00,YahooFinance,"Demand destruction “is already happening,” Morgan Stanley Investment Management CIO of Broad Markets Fixed Income Michael Kushma says. “Consumer confidence is at multi-year lows because income growth is not keeping pace with inflation.” https://t.co/xTnc3F791G",8
141,2022-04-13 20:12:39+00:00,YahooFinance,.@ARKInvest CEO and Founder @CathieDWood discusses what sets $TSLA apart from other automakers and how following in Apple’s footsteps has paved the way for Tesla’s success. https://t.co/C9heJdmqmn,40
142,2022-04-13 19:50:42+00:00,YahooFinance,.@bolt CEO @KuruvillaMaju on moving to a four-day workweek: “We piloted it for like around three to four months last year and saw amazing results. … We decided to continue.” https://t.co/lYaLtIdR2g,14
143,2022-04-13 19:41:24+00:00,YahooFinance,"Bitcoin “is truly global,” CoinDesk Managing Director of Global Content @emilydparker says. “Here is a store of value that will protect your savings from inflation. That’s so much what bitcoin is supposed to be about, so I think that test is happening now.” https://t.co/xa31g33A9t",48
144,2022-04-13 19:33:37+00:00,YahooFinance,"Elon Musk 'profited $150 million against the backs of common shareholders,' lawyer says https://t.co/rzC78h7Tld by @alexiskweed https://t.co/ceJkZcKits",13
145,2022-04-13 19:22:19+00:00,YahooFinance,"""We are now seeing consumers actually pulling back on demand, expecting prices to fall in the coming months,"" Cresset Capital Chief Investment Officer @JackAblin says about inflation. Full comments: https://t.co/hztl0QmUDR",10
146,2022-04-13 19:15:11+00:00,YahooFinance,Artists and music fans can earn crypto from streaming https://t.co/b32eyXuwMA by @Jenniferisms https://t.co/nlJdGFFqqD,4
147,2022-04-13 18:58:52+00:00,YahooFinance,Yellen: Biden administration will continue isolating Russia until Putin ends war https://t.co/T8WfdUGL1O by @Jenniferisms https://t.co/ea04I8tOYZ,11
148,2022-04-13 18:56:54+00:00,NASA,"Join us Friday, April 15, for a news conference with the astronauts of #Crew3 as they reflect on growing chilis, installing a fire safety device (not because of the chilis), and the first @Space_Station archeological dig.

Ask questions using #AskNASA:
https://t.co/gSRnYZPgyR https://t.co/OPZKR1J8YM",2556
149,2022-04-13 18:32:23+00:00,YahooFinance,How Hulu's 'The Kardashians' fits into the 'survival of the fittest' media landscape https://t.co/ECGBLIJngK by @alliecanal8193 https://t.co/MBSLb764AS,2
150,2022-04-13 18:23:23+00:00,YahooFinance,"#Breaking: Man wanted in Brooklyn subway attack arrested, officials tell AP https://t.co/HNWG2bSNV2",9
151,2022-04-13 18:18:58+00:00,YahooFinance,LIVE: NYC Police Commissioner delivers update on subway shooting https://t.co/JqGpHYAs9F,4
152,2022-04-13 18:10:33+00:00,YahooFinance,"Netflix earnings preview: Russia suspension to weigh on Q1 subscribers, analysts say https://t.co/aFI3oD6L5i by @alliecanal8193 https://t.co/hWeoGMQs6q",4
153,2022-04-13 17:44:56+00:00,YahooFinance,"Jobless claims preview: Another 170,000 Americans likely filed new claims last week https://t.co/df0NpVo3lU by @emily_mcck https://t.co/hnWd6qayuV",7
154,2022-04-13 17:33:05+00:00,YahooFinance,Crypto: https://t.co/nZNaq3KMIZ partners with 13 NFL teams as league expands blockchain sponsorships https://t.co/4D4cjn0Jf4 by @_JoshSchafer https://t.co/oBi4K3Z8eQ,55
155,2022-04-13 17:30:22+00:00,YahooFinance,"Yahoo Finance Presents: @CathieDWood, @ARKInvest Founder &amp; CEO speaks with @JulesHyman. Watch the full interview at https://t.co/xpAujlllJF https://t.co/n0BNXF0MKt",8
156,2022-04-13 17:27:14+00:00,YahooFinance,Many parents relying on the Child Tax Credit left the workforce after payments expired https://t.co/8CGM8zRKzJ by @__gabriellacruz https://t.co/rAGn7lsBM2,7
157,2022-04-13 17:15:45+00:00,YahooFinance,"If you're working from home, would in-office perks incentivize you to return?",7
158,2022-04-13 17:01:04+00:00,YahooFinance,Cathie Wood pins Ark’s Twitter sell-off on departure of CEO Jack Dorsey https://t.co/0WpNZEJtfm by @alexandraandnyc https://t.co/v0QqLzuxpi,7
159,2022-04-13 17:00:36+00:00,YahooFinance,"e.l.f. cosmetics, Ulta among American teens’ favorite beauty brands: Survey https://t.co/pRECSDHLoD by @edwin__roman https://t.co/mopmBpWgsl",5
160,2022-04-13 16:50:17+00:00,YahooFinance,Future Perfect Ventures Founder and CEO @jalak joins Yahoo Finance to discuss why $BTC is the most secure blockchain and the implications that has on the #crypto industry. https://t.co/xqwbetTrBF,7
161,2022-04-13 16:48:43+00:00,NASA,"Talking with @NASA_Astronauts *in space* brings out the kid in all of us 😄

You don't have to be @jackblack to chat with the @Space_Station, or have a connection to Apollo 13. (He does!) We host live Q&amp;As with schools across the United States. Apply here: https://t.co/wVjgOO1YVu https://t.co/Ffl08surdl",1215
162,2022-04-13 16:39:25+00:00,YahooFinance,Spirit Airlines could be owned by JetBlue or Frontier: former United Airlines CEO https://t.co/uBur6IQkoz by @BrianSozzi https://t.co/IuPz2ezKey,8
163,2022-04-13 16:16:40+00:00,YahooFinance,"NFTs on the go? The world's first non-fungible token vending machine opened in New York City, operating 24 hours a day. Customers can even buy the digital artwork using a credit or debit card in lieu of #crypto. https://t.co/6dICUy9TbR",32
164,2022-04-13 16:10:18+00:00,YahooFinance,"“Higher [interest] rates are definitely good for banks,” @SPGMarketIntel Principal Analyst @StreetTalkpod says on the Fed and banking. “There’s so much excess cash out there, we don’t think they will feel much pressure to raise deposit costs.” https://t.co/YPkjsUKPJd",13
165,2022-04-13 15:57:27+00:00,YahooFinance,CDC to extend travel mask requirement for 2 weeks: AP source https://t.co/aXaFo52iv1,3
166,2022-04-13 15:56:58+00:00,YahooFinance,"“Companies are already experimenting with this, and they’re seeing better productivity. They’re not seeing labor shortages,” California State Assembly Member @AsmGarcia says on a four-day workweek proposal. “We have examples. This is the moment to have this discussion.” https://t.co/T57zw6kFHe",3
167,2022-04-13 15:47:46+00:00,YahooFinance,What is the blockchain and how does it work? @thebradsmith explains: https://t.co/G1TgOAnx6F,13
168,2022-04-13 15:47:36+00:00,YahooFinance,"Manhunt intensifies for Frank James, suspect in Brooklyn subway shooting https://t.co/lpE2k0h2Xt via @YahooNews",6
169,2022-04-13 15:42:39+00:00,YahooFinance,"Airlines: 'Costs are going up and fares are going up,' analyst says https://t.co/PT9Rkivn5S by @daniromerotv https://t.co/xT3GJgWOpr",4
170,2022-04-13 15:36:07+00:00,YahooFinance,"“We want to be the No. 1 electrified vehicle company in the world,” Kia Motors America COO Steve Center says. “Right now we’re No. 2 in the U.S., and the cars are all sold out.” Also talks about the Niro line and 2023 Telluride: https://t.co/KxSpB4IhJl",7
171,2022-04-13 15:27:32+00:00,YahooFinance,"Cathie Wood says bitcoin’s price will hit $1 million between 2026 and 2030. “By the time we hit a million, [institutional investors] will have a 2.5% exposure,” she tells @juleshyman. https://t.co/Z5zuLHkzJS",48
172,2022-04-13 15:25:34+00:00,YahooFinance,Robinhood adds new crypto tokens to its trading platform https://t.co/PjY7YcVo8F by @DsHollers https://t.co/5bTN88rpZ1,12
173,2022-04-13 15:24:29+00:00,YahooFinance,"“Netflix is still relatively new in the country,” @alliecanal8193 says on $NFLX pulling out of Russia. “We know the importance when it comes to overseas growth for the company, so analysts are a bit cautious heading into earnings.” https://t.co/FVBleRUXWG",4
174,2022-04-13 15:21:03+00:00,YahooFinance,"Twitter shareholders sue Elon Musk over the delayed filing of his stake in the social media company.

""At a minimum, he profited $150 million against the backs of common shareholders,"" Attorney Jacob Walker says, adding: ""the damages are likely significantly higher than that."" https://t.co/Gm7ZW4MeXQ",82
175,2022-04-13 15:18:13+00:00,YahooFinance,"Activist investor Blackwells criticizes new Peloton CEO, urges sale https://t.co/AJdrUE0DlJ https://t.co/tng4ytShGy",6
176,2022-04-13 15:08:46+00:00,YahooFinance,"Labor inflation has “been accelerated by the circumstances over the past couple of years,” Former @United Airlines CEO Oscar Munoz says on airline staffing shortages, adding: “The biggest issue is one of the pilots.” https://t.co/M3J6IG2eM7",2
177,2022-04-13 15:01:09+00:00,YahooFinance,“I am interested in seeing how they do evolve the platform — should it be a subscription service as opposed to advertising?” @ARKInvest's @CathieDWood says on $TWTR. “Taking away advertiser fears they’re going to be put next to content they don’t want to be associated with.” https://t.co/EFu0MLTqOA,12
178,2022-04-13 14:55:12+00:00,YahooFinance,"$AAPL CEO Tim Cook “came out forcefully against… proposed antitrust regulations that would force Apple to allow people to download apps from third-party app stores,” @DanielHowley says. https://t.co/dyUW07SXoI",3
179,2022-04-13 14:52:13+00:00,NASA,"@CBeurling The estimated diameter of the comet is approximately 129 km (80 miles) across, and its mass is estimated to be 500 trillion tons.",15
180,2022-04-13 14:51:41+00:00,NASA,"@Ernesto191975 Crew-4 is scheduled for a long-duration stay aboard the
@Space_Station of six months, living and working as part of what is expected to be a seven member crew. Here's an overview of the mission (PDF): https://t.co/S32cYjjuC5",8
181,2022-04-13 14:37:47+00:00,YahooFinance,Cryptocurrencies may all ‘come crashing down’: Michael Lewis https://t.co/KMUfedxdZp by @MaxZahn_ with @serwer https://t.co/99RKyMGHJ6,20
182,2022-04-13 14:31:30+00:00,YahooFinance,"Congress has not yet decided on the $10 billion COVID-19 relief program, which omits funding for the uninsured. Lawmakers departed D.C. for a two-week recess on April 2. https://t.co/IpLwvKSLYM",4
183,2022-04-13 14:29:11+00:00,YahooFinance,"“We actually downgraded clean energy ETFs this week from a favorable to a neutral view,” @BofA_Business’ Jared Woodard says, adding: ""The policy catalyst is gone. A lot of people were hoping the Build Back Better agenda would mean… much more upside for clean energy stocks."" https://t.co/blxHlWvm6a",8
184,2022-04-13 14:24:34+00:00,NASA,"Our @NASAPersevere rover is breaking records on Mars—thanks to its state-of-the-art self-driving software!

Hear how it works from our rover team at @NASAJPL: https://t.co/h3ghmgvCc2 https://t.co/oi0Ux99Yim",3454
185,2022-04-13 14:16:02+00:00,YahooFinance,Bank of Canada hikes interest rates by 50 basis points https://t.co/tkYuDbw6Aj via @YahooFinanceCA https://t.co/EAXGUXzyJx,14
186,2022-04-13 14:11:04+00:00,YahooFinance,"$HOOD has “been increasingly expanding its crypto approach… Yesterday, the platform listed four new cryptocurrencies — Compound, Polygon, Solana, and the meme coin Shiba Inu,” @DsHollers says. https://t.co/AAwtOOEYIc",10
187,2022-04-13 14:10:14+00:00,YahooFinance,Inflation outpaces wage growth in all but one industry despite Biden's optimistic picture https://t.co/qKiEaqL276 by @benwerschkul https://t.co/wo0AaW7wQ6,8
188,2022-04-13 14:03:25+00:00,YahooFinance,".@SPYJared checks out the market action, Treasury yields, the sector action In consumer staples, ETF leaders, meme stocks, and the price action surrounding $BTC. https://t.co/HFBvqmlM5c",4
189,2022-04-13 13:57:28+00:00,YahooFinance,"“Delta Air Lines is forecasting during the second quarter, 84% of capacity will return when compared to the same period of 2019,” @thebradsmith says on $DAL. https://t.co/kKCWWa4xr0",10
190,2022-04-13 13:48:28+00:00,YahooFinance,"“We really want to be in the U.S. for a long, long, long time,” @VinFastofficial CEO of Global Sales and Marketing Emmanuel Bret says on manufacturing in North Carolina. “So we have decided to show the American customer that… we want to meet the expectations of the American.” https://t.co/kXUs2ioWai",10
191,2022-04-13 13:41:38+00:00,YahooFinance,"Delta reports Q1 loss, raises guidance amid ‘all time high’ demand https://t.co/B5IwGpkLWZ by @thebradsmith https://t.co/0lQUI9S9M3",8
192,2022-04-13 13:40:43+00:00,YahooFinance,U.S. producer prices increase more than expected in March https://t.co/zj1LoTy5hS https://t.co/wtyvdh7nvW,7
193,2022-04-13 13:39:08+00:00,YahooFinance,"“What we’re focusing on now is a group of stocks in lots of different sectors we’re calling post-COVID hangover stocks,” MAI Capital Chief Equity Strategist Christopher Grisanti says. “Things as different as Home Depot and Domino’s Pizza, and even Amazon.” https://t.co/m9kp9lf1KQ",4
194,2022-04-13 13:38:57+00:00,YahooFinance,"JPMorgan profit falls in Q1 on lower trading revenue, slowdown in deal activity https://t.co/h9lC4ayFCW by @alexandraandnyc https://t.co/QUahS4lXv8",17
195,2022-04-13 13:38:31+00:00,YahooFinance,Why Walmart just hired PayPal's CFO https://t.co/bFkiHxYwp7 by @BrianSozzi https://t.co/QhEewzeUSF,19
196,2022-04-13 13:37:49+00:00,YahooFinance,Apple’s Cook Says Circumventing App Store Would Harm User Privacy https://t.co/60FRNjQueH via @business https://t.co/evR4uOUxBD,10
197,2022-04-13 13:36:54+00:00,YahooFinance,"Google to invest $9.5 billion in U.S. offices, data centers this year https://t.co/8WjIGRnW3D https://t.co/oACucE0yVx",11
198,2022-04-13 13:26:47+00:00,YahooFinance,".@ARKInvest CEO and Founder @CathieDWood on $TSLA: “When it comes down to Tesla and the stock, the company and the stock, we pay a lot of attention to its barriers to entry.” https://t.co/KF9DJiD3bC",30
199,2022-04-13 13:25:53+00:00,YahooFinance,FTSE up as energy costs push UK inflation to 30-year high https://t.co/kYo324VmJr via @YahooFinanceUK https://t.co/Rd1A5lngwr,6
200,2022-04-13 13:19:58+00:00,YahooFinance,.@bcheungz on $JPM earnings report and banking outlook: “You’re starting to see larger macroeconomic concerns about inflation… which is why you’re seeing reliance on this quarter on… trading instead of the actual bread and butter businesses of lending and taking deposits.” https://t.co/nLloiHUTEE,3
201,2022-04-12 22:57:48+00:00,NASA,"Our latest demonstration of @NASALaserComm tech launched in December, and ""The Invisible Network"" podcast has been following it ever since, diving into its dream, design &amp; future across five episodes. This bonus episode answers your submitted questions: https://t.co/kCOefGKdWi https://t.co/MFxMq4H2ki",1861
